videoId,voice_frequencies,non_voice_frequencies,mfcc_shape,mfcc_coeff_1,mfcc_coeff_2,mfcc_coeff_3,mfcc_coeff_4,mfcc_coeff_5,mfcc_coeff_6,mfcc_coeff_7,mfcc_coeff_8,mfcc_coeff_9,mfcc_coeff_10,mfcc_coeff_11,mfcc_coeff_12,mfcc_coeff_13
d0yGdNEWdn0,0.4401613236139185,0.2304061307895313,"[110615, 13]",17.78397393,10.24797255,0.1576906,1.24194449,0.03947418,-0.64940092,-1.28855267,-1.36640235,0.06587677,0.35331688,-0.46699671,0.87804432,0.14118825
w7BMaG3zyVo,5.163541116138108,2.6144254586808358,"[84873, 13]",18.547404500000003,10.0107129,1.89516201,2.31991955,0.164756658,0.267881461,-0.36649977799999994,0.302656795,-0.0791657858,0.00368928414,-0.301399502,0.108740918,0.0362799033
LIEuU8CZjGQ,710.2973920305432,277.5381933457289,"(170476, 13)",21.958675399999997,10.72273554,0.23193344,2.13259764,0.87766003,0.59828419,-0.80169402,-0.10534878,-0.25550468,-0.05855005,-0.03380378,0.26362364,0.12180831
wcKyq-e-Soo,25.676396241283516,12.635202157965749,"[42112, 13]",23.024468300000002,8.76886729,-0.71708978,-0.50836929,-0.38329598,0.23529846,-0.33601032,-0.05344019999999999,-0.18961134,0.17884508,-0.06794034,0.18185365,0.14049203
tI8ijLpZaHk,7.388700454734472,3.507062320265525,"[61798, 13]",20.251364399999996,11.89408424,0.63310582,1.93198837,-0.76559373,-0.84563366,-1.4053396999999999,-0.23562370000000002,0.23029597,0.28594271,-0.06863773,-0.41636342,0.13562615
HEdPX8pt_DQ,5.723851312499733,3.2338192753270607,"[63709, 13]",20.5427412,7.43466505,1.7299506000000002,3.91592117,0.29848283,0.20802851,-0.32226732,0.30271534,-0.87105952,-0.19571824,0.35230495,-0.54799144,0.053109500000000004
pkdgVYehiTE,1.4637134467477169,0.7305782598828261,"[105979, 13]",17.98017566,10.08920818,1.7382673,3.17698762,0.46931016,0.10561563,-0.29470695,0.12659261,0.36498774,-0.04030801,0.06927979,0.22633720000000002,-0.04279759
7bE2mI4ePeU,0.6450970538062097,0.31898156504475084,"[91389, 13]",19.089282100000002,10.7677069,4.07652514,1.8828509,0.13387960599999998,0.6839449329999999,-0.7189020770000001,-0.8879711220000001,-0.400718714,0.585756161,0.0125127968,0.403709294,0.5348946489999999
aJdUVRAKmB8,1.5564281414114935,0.7922100351562256,"[54959, 13]",17.45610706,9.86975533,3.64941556,2.49186883,-0.10698397,0.17994893,-1.26710263,-0.41730212,-0.14290029,0.20543072,-0.03633719999999999,0.44572901,0.49269877
G2_Q9FoD-oQ,2.4591023833904733,1.2492784705618911,"[71105, 13]",17.69711417,10.472795399999999,2.24388068,2.59542742,0.69870331,-0.08760879,-0.48538604,0.23874092,0.37175572,0.32427113,-0.18389651,-0.09960236,0.29837553
XF3P3KRn7EM,0.7925858594841015,0.3912101391504916,"[115312, 13]",18.1395782,10.255294699999999,0.0596868151,1.80770616,0.9367361609999999,-0.216512868,-1.40252385,-0.038201036699999996,-1.0132559,0.145193501,-0.0153712871,-0.4722361,0.277916057
rc57xiKQal8,1.859750883484613,1.03076388023085,"[47917, 13]",18.2458704,10.6981499,1.11416536,2.12549455,1.07756906,-0.214452222,-1.66395663,-0.787965633,-1.09134657,0.44429975,-0.0181550963,0.571897376,0.538548315
kE7D7qFayVg,35.99571826621256,17.71967148744298,"[78987, 13]",22.6134,9.22869126,-1.51722721,2.03606709,-0.326870873,0.48248331,0.167664561,0.967361015,0.44827369200000006,0.0130460109,-0.37461116,-0.17412067,0.35139617
X5846PYLWIY,2.2023980294515075,1.0860374330263132,"[30827, 13]",16.7391495,8.97982041,2.4267379,2.5208144,0.9989617690000001,-0.824127697,-0.282619817,-0.27124738,0.393229537,-0.041495762799999995,-0.00505134224,0.126844067,0.288586057
DxbMzZ5a2Zg,3.1257375187557748,1.6829648622465498,"[68412, 13]",18.68145245,11.63344152,-2.57613109,4.55305311,-1.17434551,0.92871423,-0.56699309,0.0723083,0.03064817,-0.65993785,-0.05209429,-0.82465207,0.35636044
pynDvIsLoU0,28.787597892928915,13.912719189602733,"(60123,13)",22.779555,7.2986178,-0.580194306,0.3975799,0.0359851019,0.250533484,0.24831080600000002,0.483261932,-0.0796144854,-0.041723152299999997,-0.287235979,0.0137730826,0.0682081313
MHTa3aDczCk,1.4981070341383718,0.7760909036852466,"[137171, 13]",19.59260271,12.82311234,0.51774973,0.6392951,0.03539317,-0.7722319000000001,-0.86875962,0.06620919,-0.03436105,0.3289776,0.15435345,-0.16469506,0.1294006
wKpZXVz-Jvs,44.87967304623291,21.04680609867623,"[43363, 13]",19.839019399999998,6.94805057,0.8371578909999999,2.46267981,2.00263799,-0.158109713,0.006546334599999999,-0.133053212,-0.487346186,0.212923083,0.09153144560000001,0.45606465700000004,0.39957355299999997
QoqohmccTSc,1.3154417042849322,0.6763237664155911,"[111951, 13]",18.0633407,10.796641699999999,1.42748704,1.80903125,0.573152514,-0.06359249139999999,-0.6529642179999999,0.188675667,-0.12345018599999999,0.232642651,0.0121879339,-0.0571232109,0.0325115039
qiN67V5q3C4,3.6098954765523903,1.8580532516777415,"[87746, 13]",19.206282199999997,5.96427392,-0.0760893314,2.84288434,3.0242623,0.253614711,-0.909130062,0.377699478,-0.244705532,0.00640828885,-0.225040677,-0.191202168,-0.293554621
w-eX4sZi-Zs,4.507630168360132,2.211173435245996,"[354245, 13]",21.16813384,10.44572747,1.98752087,1.93093558,0.39220772,-0.07467352,-0.14000067,0.11558669,-0.09793927,0.11636714,-0.21542809,-0.16580045,0.09860567
Nn-_8IniOVk,3.4777652687536578,1.8477572191716511,"[57358, 13]",18.8903638,10.980903900000001,2.5757436,1.88516652,0.71656532,0.0007489172380000001,-1.11587767,0.207394772,-0.207986095,0.154235653,0.05745197639999999,-0.338764994,0.0982345484
QaoVWtLX038,2.351156550967297,1.1863515462113492,"[52799, 13]",17.66975745,10.2462829,2.54438059,2.41271907,1.57094692,0.48492921,-0.16451361,0.81306713,0.11507668,0.17381481,0.39054225,0.28118338,0.01878251
cC0KxNeLp1E,1.4408184632035943,0.6254318398008271,"[103599, 13]",15.0806522,8.57148968,-0.6165585060000001,0.7135806370000001,0.476273049,-0.330666739,-0.49124531200000005,0.0134211765,0.0757693592,-0.0478008636,0.159812835,-0.052376525800000004,-0.12248710199999999
MmfikLimeQ8,2.9607306080801283,1.4957774512808752,"[93123, 13]",17.78751122,9.53332309,-1.91042228,-0.07621921,0.19923302,-1.85823096,-0.09137705,-1.30105865,-0.8049970999999999,-0.08567614,-0.24684587,0.15057922,-0.19466464
MdZAMSyn_As,10.979140648826053,5.5327095121127465,"[115606, 13]",19.18233845,10.12000305,0.66556522,0.20872267,-0.04681949,-1.44665931,-1.23939641,-0.05217302,-0.57650668,0.37091011,0.22892305,0.19287794,0.43367317
677ZtSMr4-4,2.7001668358416278,1.4466439341328623,"(56542,13)",19.79173113,11.10365929,2.42204468,2.308694,0.26745363,-0.12630258,-0.92625742,0.03554666,-0.15880864,-0.02533355,-0.29887146,0.29626049,0.16190498
bKjH8WhSu_E,1.6204556236705725,0.8315852568075592,"[106189, 13]",18.87780337,11.09246848,0.88564695,2.80201811,1.24711765,-0.33107525,-0.39006776,0.33190014,-0.3797216,0.36293872,-0.06211338,-0.13506395,0.25370354
KMX1mFEmM3E,3.3503728443839846,1.7098002154079552,"[92830, 13]",18.6543082,10.1793735,1.31764429,3.30389257,0.8423855159999999,0.23808923899999998,-0.594537486,-0.0375917267,0.274461368,-0.3703804,0.00535033164,0.0035387050200000004,0.0150040618
LooL6_chvN4,1.347211679366782,0.6559999044833644,"[93218, 13]",17.61078734,7.89331624,1.95139551,3.30605331,1.00094726,-0.16172326,-1.3574114,-0.17871333,1.09186889,-0.57008957,0.12278368,0.16379971,-0.27072992
0NAvTEQ9eXQ,1.4143275171083802,0.6551457652947916,"[76031, 13]",19.26524016,8.71478393,1.07881228,3.23247586,0.9141720999999999,-0.12551006,0.57780424,-0.36745705,-0.73677301,0.58527476,-0.17578005,0.38214794,0.27871233
Qmla9NLFBvU,7.9967337808432495,4.063483703333897,"[74881, 13]",20.949948000000003,10.2047561,4.23313273,2.8075752,1.28969891,0.503532609,-0.195642805,0.772209048,-0.913521274,0.10125843300000001,-0.60622192,-0.0152302213,0.36942000399999997
fvPddKyHxpQ,3.1739355837159167,1.6166642004614569,"(70463,13)",18.60195186,9.8917778,-1.90061302,4.86278535,-0.23190689,1.251742,-0.6024001999999999,0.54785352,0.37758149,-0.03485077,0.09521286,-0.38786455,0.47700950000000003
SWZ_4YBFBhs,0.9357996304037453,0.4818268103211817,"[140295, 13]",17.6962663,10.345756699999999,1.25611257,3.21594915,0.683956545,-0.00997352592,-0.255666363,0.18423829100000003,0.259842174,-0.0349658116,0.0627747905,0.189662479,-0.0687116785
uD3p_rZPBUQ,1.4292567719694151,0.7685487223014098,"[94003, 13]",17.75259891,10.26940635,1.27316826,4.26665712,1.63707775,-0.84286807,-0.54764156,-0.36678481,0.65576641,1.06304171,0.22657309,1.04962321,0.91738714
r6UcW9xLxwo,5.1187719133017335,2.7484742433894698,"[42982, 13]",17.15256635,12.48557371,-0.23676106,0.02401644,-0.56282725,-0.32178856,-0.27214923,0.09614659,-0.44319134,-0.20237459,-0.41113207,-0.32328771,0.13785595
CMGpPI0QocY,31.16773842209121,16.289265403957366,"[40900, 13]",21.97858564,8.07045495,-0.03656763,1.43526926,0.08059582,0.35321173,0.02892493,0.41825324,0.04013969,0.03754415,-0.11419619,-0.0834913,0.09573207
GhlLtd19szw,9.36100941215683,4.545884574333956,"[43772, 13]",20.14594378,10.15423788,0.40354637,2.94831302,1.29765868,-0.29897225,0.15691019,0.65158675,-0.58578342,0.25192473,-0.15911173,-0.22549801,0.22878541
CIx0a1vcYPc,2.4104660009016947,1.792950381821656,"(53932,13)",17.31984152,10.05457638,1.68760445,1.90247545,0.47138763,0.43418094,0.05741297,0.66763854,0.11723644,0.08902428,-0.22419992,-0.11461123,0.28169440000000007
pasyRUj7UwM,3.820116348053944,1.928573318205168,"[40644, 13]",18.10009369,10.31023116,2.86303639,0.64804052,1.19889308,-0.2525754,-0.62087069,-0.09655841,0.53206882,0.36474082,0.14720883,0.58797167,0.04488774
iphcyNWFD10,6.016611614805999,3.127208440992653,"[54664, 13]",20.17494667,11.95519164,0.76130308,1.99759983,0.60195011,-0.32499435,-0.34458517,0.17360466,-0.22800638,0.27567362,-0.10298473,-0.27453126,0.22057946
DRxAVA6gYMM,2.5849662973227963,1.2856284656781014,"[68915, 13]",16.69099198,10.85797103,1.9072016999999999,0.95683998,0.76342191,0.3560345,-0.62975243,0.04987882,0.19874159,0.33778735,0.07471937,-0.06180751,0.05712795
oAHbLRjF0vo,4.357773731561761,2.2122670505702136,"[57110, 13]",18.28736552,9.93270832,3.42082531,2.07325777,0.80189612,0.13559923,-0.47768249,-0.11847746,-0.38273587,-0.19468441,-0.3885606,-0.15288654,0.06217368
4fuHzC9aTik,2.9628050834218618,1.514007522637415,"[60263, 13]",18.18906942,8.7099033,2.63813373,2.30692935,0.92712638,-0.15936273,0.37678356,0.60873424,-0.61937876,-0.1083905,-0.1213636,-0.44825181,0.28416623
zUrDUxh5xS0,6.7169584507500275,3.396968186812612,"[58112, 13]",19.16119375,11.08068299,1.6447919999999998,3.03384385,0.76395915,0.17025722,-0.37986754,-0.07359255,-0.14884506,0.03634471,-0.18919551,-0.19308920000000002,0.44410259999999996
ENK245mtPTo,9.210199572931321,4.661914690272896,"[37015, 13]",20.6526961,10.1776593,2.58796397,2.15658919,0.0463170353,0.211532902,-1.08632811,0.684780707,-0.361232958,0.35922736,-0.311581326,-0.111161665,0.000291317009
9KABcmczPdg,2.9417756615347086,1.5166461386064234,"(69865,13)",19.88430476,11.73014218,0.69298847,2.44674876,-0.29723703,-0.26439523,-0.68303065,-0.21919808,0.47417058,-0.18647561,-0.45932392,-0.03894738,-0.02216919
Iy7NzjCmUf0,3.787252629257579,1.9061169655152104,"[62735, 13]",18.82084728,10.75168517,2.47741943,1.91270519,1.09686694,-0.44528013,-0.52067047,-0.11753648,-1.24587649,-0.08419362,0.18997587,0.31204447,-0.16058708
sj8Sg8qnjOg,2.650093249210521,1.3056496063454024,"[91291, 13]",18.39688403,9.31320809,2.93893811,1.09819343,1.31851437,0.10038437,-0.97765283,0.18035723,-0.05399352,0.30388737,-0.21535629,0.28702944,0.14778454
-eQaF6OmWKw,2.2962203804092187,1.1276995110197243,"[109067, 13]",16.02341658,12.215386,2.54863928,1.68280851,0.58353119,-0.18146608,-0.41696459999999996,0.11340279,-0.24726244,0.32554707,-0.43124484,-0.07136969,0.26085289
A-QgGXbDyR0,7.048611092552157,3.5571543969527277,"[33090, 13]",15.126371300000002,8.1021081,1.88305805,3.49994751,1.29110881,0.8463544470000001,0.229732792,0.6564208260000001,0.19048569899999998,-0.0587179096,-0.133042239,0.105786512,-0.0129471526
9hUIxyE2Ns8,0.9360487432802324,0.458509364016468,"[474999, 13]",17.09714073,11.00446511,-1.48720107,1.59234739,0.08628005,0.04082002,-0.15305041,-0.02696528,-0.19388057,0.23235389,0.17508853,0.24618152,0.24069974
R2NzN1ew9j0,13.50314505869536,6.89844056564962,"[128889, 13]",21.5673329,10.2970147,1.08312705,1.66398186,0.9140422029999999,0.149492813,0.07283622719999999,0.639311107,0.12051996300000001,-0.0174172069,-0.103543691,0.0371655214,0.168683075
T0Z73Zbtlyg,12.044346357940853,6.494979011554422,"[98502, 13]",21.90569115,9.37782718,2.58328729,1.33288099,0.66531518,0.34362642,-0.52999487,0.69642905,0.39294897,0.22547111,0.11200341,0.07501257,0.42296586
iM_KMYulI_s,3.2144458959384714,1.6056302649841985,"[59566, 13]",18.39793804,6.33199317,1.47607095,1.36207275,0.65122828,1.00385176,-0.32769225,-0.11500753,0.45391115,0.08449195,0.32934652,0.54423547,0.32532398
RF-Mqs2qC-M,39.995508706811094,17.722308344862775,"[55486, 13]",19.86699669,8.43512013,-0.45256225,2.24570537,-1.34295638,-0.4887504,-1.48390413,-0.10785996,-0.56146114,0.35270006,0.02403545,0.07936992,0.14760069
TclUk6-63QQ,3.2252469548018823,1.6168218149680595,"[270962, 13]",19.70303185,7.47443873,2.00513269,2.20131984,0.56044107,0.76807333,-0.09208565,0.47260274,0.0901575,0.03317097,-0.31857686,-0.09848873,0.082371
PuSkexkHRb0,5.596734439113753,2.757344127422483,"[45113, 13]",19.82862216,10.3081023,2.59440528,1.94741151,0.60180152,-1.06207894,-0.68056393,0.8442559000000001,-0.79079039,0.40897483,0.06747021,-0.65806693,0.37834413
79_IsTV8X-c,4.529161165323148,2.3708556541005503,"[68872, 13]",19.69447262,8.17826331,2.59042129,1.74260067,-0.60248284,0.29170018,-0.78292405,0.77324553,-0.090376,0.28364126,-0.02233787,-0.07203365,0.19600296
1zdZG6KFM0g,6.225259758087058,3.029476937869491,"[103495, 13]",18.70535132,11.97847014,3.59870013,1.65489543,0.15448075,-0.59092667,-0.09499322,0.23350712,-0.42012194,0.09989912,-0.27075495,-0.24374454,0.30781708
PX5-XyBNi00,1.1577287665969918,0.5911726713138701,"[461416, 13]",19.2210632,12.9783028,2.59715403,1.59813541,-0.0308262974,-0.342119319,-0.443266758,0.394755521,0.182421983,0.2024005,-0.013147890700000001,-0.20856254100000002,-0.0325970939
FXATwX5bVp8,7.176357229964818,3.571788905560668,"[79999, 13]",20.6379401,9.88199414,1.43216071,2.17901898,1.56868144,0.18311734,0.08912775,0.68506032,-0.07055156,-0.06478328,0.18472835,-0.12698628,0.05070288
Xjq_ow5DrWY,1.1030804627261157,0.5608174683335068,"[216265, 13]",18.329187,7.46572885,1.69528396,1.63667727,0.0483326009,1.05075236,-1.01967309,0.153963708,-0.18114899199999998,-0.0130713753,0.0155921048,-0.17306813699999998,0.23757811399999998
dFT2IKmwyfg,4.780212290825445,2.430654021507026,"[66143, 13]",20.19600977,11.65265623,2.34187455,3.21589907,1.12060169,-0.46986105,0.21921618,-0.37342921,-0.30512811,0.19443496,-0.28432070000000004,-0.05748861,0.20507362
kCC8UIPrASA,11.334441919016163,5.538606965392,"[136309, 13]",17.45302984,9.72262099,-1.01845723,2.28572955,-0.03647556,0.02004359,-0.07357242,0.11442826,0.19082066,-0.0192418,-0.13566477,-0.08482625,-0.08670166
zttC2x9nMEw,6.603369307928581,3.3121087415303303,"[110529, 13]",20.27218625,10.48213928,-0.29424743,1.60460787,-0.08685079,1.12283043,-1.30062269,0.90989408,-0.95573916,0.77975886,-0.54790555,0.91188749,-0.47372691
RCXGpEmFbOw,2.6649348276576412,1.4241790170782769,"[69565, 13]",18.6454014,7.58461354,-2.47558981,1.23026522,0.29586555800000003,-0.360259799,-0.524232374,-0.13526454300000001,-0.0802494305,0.0238721654,-0.18115468899999998,-0.444943761,0.0153086902
bBrUrgNf5y8,5.311472363756613,2.677650039493829,"[33705, 13]",19.701059899999997,11.464932000000001,2.17754542,2.57118606,1.14727327,0.10111474699999999,-0.78324334,0.43192840200000004,-0.23383530100000002,-0.00519776782,-0.104525496,0.112915795,0.407580431
PRSoRkM8GcM,8.093472774996469,4.085349458361225,"[131799, 13]",22.16608239,9.95198551,1.628737,1.85421499,0.7588089,-0.19569161,-0.69587104,0.16323914,-0.48911795,-0.11775179,-0.33819816,-0.1108583,0.43636720000000007
pCON4zfMzjU,7.6859113100961665,3.8549455588751234,"[37830, 13]",19.99567037,9.88543593,0.816308,1.79506775,0.72141395,-0.7839041999999999,-0.68362556,0.04168206,-0.31257652,0.47911040000000005,-0.26090957,-0.39523778,0.40236292
IesIsKMjB4Y,7.9062402604741875,3.9315483162042,"[46257, 13]",20.658735,13.34741125,1.42781546,1.47408851,0.67501931,-0.323857,-0.6659914000000001,0.27979286,-0.34766217,-0.0784228,-0.0689417,-0.34021615,-0.05743068
iR4CFiuR3tQ,5.530973595179429,2.8357152802870966,"[32860, 13]",16.30949311,10.82817023,2.25850433,2.12113579,0.66638753,0.21364839,-0.39050184,0.14741487,0.15355949,0.33789884,-0.20688098,0.08637516,0.22898785
x0MjZOR89Fk,3.117845728899913,1.629562661797863,"[36123, 13]",20.31189828,10.53093561,2.4338637000000003,1.50105114,1.73320058,-0.58227054,-1.27526247,-0.37485324,-0.42014358,0.0924788,0.53606633,-0.06530913,0.09925027
VFWbuKr5-I8,8.732725082083174,4.488178025386048,"[40995, 13]",19.56167317,10.66578555,2.44193872,1.92955201,0.28683169,0.70026462,-0.28041289,0.36677784,-0.50283686,0.03936406,-0.11416192,0.12222453,0.35365339
eyqwLiowZiU,10.359174839198637,5.29963518328583,"[35240, 13]",7.74068877,8.28527769,1.53696342,1.89979878,1.04751719,-0.08048209,-0.55336294,0.47004438,-0.34552294,0.05966954,-0.39498478,-0.24017956,-0.04644161
r15_6z9xryo,67.82767784196315,31.059954443066694,"(43680,13)",22.96435303,11.82695729,1.62098991,1.90055429,0.33172012,0.23187719,0.14416727,0.08008198,0.28289133,0.09584009,-0.12405631,-0.14575667,0.25558398
3SAxXUIre28,5.724671455339415,2.8625576470316405,"[62319, 13]",5.69247971,7.86149027,1.55749736,1.90771764,0.58655407,0.37495751,-0.58187666,0.50384531,-0.32981263,0.01790033,-0.21233319,-0.37657348,0.14144392
bf7BXwVeyWw,2.699813106063308,1.4015203125272735,"[130767, 13]",19.660967499999998,10.4256507,1.19356722,1.72351368,-0.0104054219,-0.608563855,-0.449996269,-0.024326124700000003,0.26305574600000003,0.06950407980000001,-0.216423797,-0.17093843,0.117845904
q7v5NtV8v6I,0.5650768369438887,0.2894545606971569,"[256659, 13]",17.1329315,10.622734,-1.36130792,3.30956439,2.64087423,0.0197212273,-0.00574748145,0.372666173,0.08643125789999999,-0.287133985,0.41419094700000003,-0.30375714,-0.143269037
CeuIop_j2bI,2.9170753730249857,1.5190639441915166,"[87548, 13]",17.31185351,9.19833849,2.84329516,2.78055452,0.54587058,0.1481551,-0.69080528,0.19506107,-0.58933049,0.14360756,-0.41952753,-0.33768681,0.23615904
p-MNSLsjjdo,4.608741667595874,2.322743137396762,"[81180, 13]",18.8690323,10.0562196,2.41503201,3.27183751,0.245470082,0.375124825,0.108415465,0.690382555,-0.114950685,0.0177780743,-0.026801977400000003,-0.17251352,0.203755433
TgA2y-Bgi3c,0.8819610644090129,0.5322402421070254,"[54005, 13]",18.26607175,4.48078389,-0.84393984,1.77330521,-0.17646044,-0.43550986,-0.77738231,-0.05334949,0.19799833,0.08855232,0.1933921,0.79669544,0.17586286
zNzzGgr2mhk,8.399036006200946,4.152675847918278,"[47002, 13]",20.37614757,9.65639595,1.47171857,1.29764895,0.80553886,-0.45493341,-0.37593935,0.20942631,-0.53971355,0.26678001,-0.38736806,-0.11572461,0.39683823
qaIghx4QRN4,3.786591897709826,1.8848145958497795,"[79850, 13]",19.41964508,10.33730569,0.18653699,1.50846087,-0.25965633,0.41533453,0.11503099,-0.15471447,0.44893385,0.21592699,-0.26695955,-0.50462067,-0.20255568
F-nNTGK0wFw,1.8701705500307781,0.861360954881265,"[109855, 13]",16.36552429,7.89859437,1.97377546,1.56116886,-0.25273354,-0.68994092,-1.08553957,0.09710260000000001,-0.21950029,0.15925006,-0.58461703,-0.07578915,-0.17374123
opqIa5Jiwuw,7.2290717238910975,3.549646322031365,"[58267, 13]",19.63298109,12.05506844,2.69732091,2.60617038,0.046689,0.32134839,-0.41134425,0.03682056,0.40268707,0.04481203,-0.04622962,0.02513369,0.24889745
kF4ju6j6aLE,5.793381996807147,2.8228023323036897,"[114985, 13]",20.232994,8.74673188,0.346227574,2.12120399,1.04054629,0.0224788193,-0.424069715,-0.10113581,-0.29716676399999997,-0.00996783892,-0.29719753600000004,0.379690504,0.1801642
0g9SlVdv1PY,1.6920379893132034,0.8394116158728316,"[108994, 13]",11.06466994,7.87408334,1.82188439,2.360609,0.56040052,-0.68611274,-0.45049375,0.20766311,-0.76129506,0.01728053,-0.07704467,-0.05299782,-0.02833528
c0bsKc4tiuY,14.469637529370306,6.562508532026267,"[71797, 13]",19.30632809,8.29108789,-1.63138063,1.40583669,0.47779948,-0.7089599,-0.99891875,-0.42873944,0.12463325,-0.28784917,-0.20307771,0.16620326,-0.27302014
6N3hffFYe_U,4.516973924117627,2.7266079881268546,"(62862,13)",18.49407886,8.42539848,-0.67434604,0.42514099,0.80602911,-1.02251856,-0.69463146,0.8201216,-0.39569854,-0.04795312,0.03849711,-0.06101536,0.21177586
8HbvY1ZDhwg,4.598041886334013,2.204090948791381,"[326026, 13]",19.6150204,10.4102476,0.9972968959999999,2.35506286,0.765764564,-0.320356294,0.152080821,0.334851187,-0.348856764,0.35587794100000003,0.06294702049999999,-0.0103543956,0.184041709
f7MzFfuNOtY,5.035818001450117,2.5160465338924825,"[89777, 13]",20.14147734,9.22394778,1.60079247,3.13945111,1.24338753,-0.39312525,-0.92931023,0.50273547,-0.83695866,0.66102037,-0.83080636,0.09343491,0.27205921
mf5otGNbkuc,4.372224208480658,2.231445304637698,"[113970, 13]",19.27652753,8.74622999,1.31205864,1.59951512,0.70756713,1.12986902,-0.36723511,0.24502934,0.10896457,0.06095173,-0.35246086,-0.30318342,0.02724843
FX1HaV_qjOM,23.43958696246045,11.491273852376356,"[72802, 13]",22.20704147,6.96048608,-1.65837755,4.60075206,0.6198974,-0.38749675,0.97372605,0.6433424,1.13785961,0.6161975000000001,-0.28866897,-0.09042545,0.06068425
5ncOyYzOP3w,3.0212656495502004,1.5753461556945658,"[163729, 13]",20.9546956,11.943272300000002,0.00830440999,1.71996694,0.0906296793,-0.277250805,-0.47696652700000003,0.593810827,0.147131685,0.239730315,0.122285117,-0.186116895,0.0355040306
IHZwWFHWa-w,3.5258563463352357,1.7766453654480403,"(126069,13)",19.384693300000002,13.03331703,3.33882804,2.99274312,0.72332193,0.05850167,-1.00693249,-0.4654031,0.08838047,-0.21617837,-0.56954597,-0.15119162,0.04129809
LmpAntNjPj0,2.5312897400561982,1.2939970601780575,"[104128, 13]",19.30717278,10.8425491,2.17168914,2.19145591,1.03869781,0.34232877,-0.20539482,0.97051824,0.2004662,-0.05081558,-0.17242977,-0.15777244,-0.05513250000000001
6H_9l9N3IXU,4.2568638142908375,2.1333704721834623,"[94410, 13]",19.10066012,9.49243551,2.4597511,2.05982417,0.88785033,0.10593342,-0.02305242,0.32316082,-0.46043103,0.29442269,0.08668777,-0.03619186,0.22326169
r2Cd9gChRnc,4.605688174804556,2.2980814047147025,"[60102, 13]",19.92611412,7.75082101,2.92119586,2.19248807,1.54516642,0.10682123,-0.24650104,0.6821459,-0.51188472,0.08669584,-0.29420731,0.08679317,0.04402482
Ilg3gGewQ5U,6.467212015297966,3.2249142739650636,"[83390, 13]",19.28227534,13.1843655,4.18484978,2.63999856,1.03038875,0.47462437,-0.6903142,-0.31856317,-0.02667214,-0.18668525,-0.49650812,-0.15385364,0.11267924
NaL_Cb42WyY,3.5905672062501104,1.8452452404568584,"[184186, 13]",19.42589529,12.21468843,3.93246123,2.36694801,0.68573803,0.42990409,-0.67521892,-0.30890534,-0.07309439999999999,-0.22704127,-0.35694989,-0.20464919,0.13554494
Z5bTMIdn8O4,0.3538489052053159,0.17134597705058424,"[35756, 13]",17.337877399999996,6.4608464,2.80145814,2.29818166,-0.41127893600000004,0.590223111,-1.20264641,-0.576427053,0.38242604799999996,-0.00794661113,0.358791834,0.644697479,0.49042578700000006
hI9CaQD7P6I,3.106055785104333,1.6113248639812041,"[17891, 13]",20.28162784,9.0929174,1.32058926,2.08962492,-0.09170262,-0.36649807,-1.13192257,-0.76858818,-0.18804657,0.07244268,0.41791506,0.40292119,0.14004781
BxpjA9t4dJE,4.16534035898221,2.094648914742986,"[90260, 13]",19.74506172,8.69096222,2.64332254,2.37264377,1.77369773,-0.95480746,0.54960239,-0.57158911,-0.27827223,0.02668371,-0.25572492,0.09125729,0.24338307
mQ-8gnnieRA,6.7999084710219835,3.4665230250982697,"[26684, 13]",20.60693828,10.63419663,0.91866702,2.00355567,0.7155191,-0.19137983,-0.90176897,0.04181813,-0.13791358,0.33028195,-0.22295154,-0.22871415,0.35859865
eTOKcxIujgE,32.594972148328964,16.459872133330492,"[26623, 13]",21.92907495,7.87031055,0.61578364,1.84844124,0.51074224,0.23866264,0.19455475,0.23812616,0.6595260000000001,0.026556,-0.13403849,-0.34450617,0.60562695
