videoId,title,author,viewCount,likes,dislikes,tags,lengthSeconds,IsEducational
QwlBZc9MrJA,"Cambridge English: Preliminary for Schools, Victoria and Chiara",Cambridge English,2200298,14989,703,"Cambridge English,Cambridge ESOL,ESOL,Cambridge,English,Language,Learning,Learn,Teaching,English Language,Language Acquisition,Education (Professional Field),English test,Test (assessment) English test,Test (assessment),Speaking,Listening,Reading,Writing,Lessons,School,Teacher,Student,English-language Learner,Exam,Educational,Cambridge University.,Students,Free,University Of Cambridge ESOL Examinations (Organization Member),PET,Preliminary for Schools",688.0,1
xUqjJce6d88,BIGnomi - Ugo Foscolo (Claudio Santamaria),RossoRampante,202964,2684,70,"BIGnomi,Rai,Ugo Foscolo,Claudio Santamaria,I sepolcri,Raul Cremona",255.0,1
At7OzVOtezA,La struttura dell'atomo - Lezione animata,carlodelauro,87839,556,40,"atomo,lezione,animazione,scuola,struttura,chimica,Atom (Literature Subject),atom,school,lesson,animation,Lessons,Teacher,Education,Students,Learn",199.0,1
0j4A2n3nRBg,Napoleone,ProfDellOrto,39530,530,56,"Napoleone,Bonaparte,didattica capovolta,scuola secondaria di primo grado,didattica 2.0,flipped classroom",527.0,1
c3lNmMxGDXE,come si bilancia una reazione,Giovanna Fonda,181676,4895,57,iMovie,481.0,1
kJzSzGbfc0k,What Is A Paradox?,Vsauce2,4776799,131183,5553,"vsauce,vsauce2,vsause,vsause2,What Is A Paradox,Paradox Definition,Paradox,Paradox Explained,Paradox Explaination,Types Of Paradoxes,Paradoxes,The Grandfather Paradox,Achilles and the Tortoise,Veridical Paradox,Falsidical Paradox,Antinomy,Monty Hall Problem,Monty Hall Paradox,Faint Young Sun Paradox,vsauce paradox,paradox vsauce,mind blow,vsauce 2,paradoxes in physics",872.0,0
RdV6Z4CbkXo,OSSIDO-RIDUZIONI - Bilanciamento con il Metodo delle Semireazioni_1.mp4,Antonio Liperoti,111635,612,30,"liperoti,ossidoriduzioni,bilanciamento,redox,lezionichimica,oxidereductios,lessonschemitry,balancechemicalreactio",644.0,1
VMSXrxoP_cY,Come ricordare i vocaboli in inglese,Matteo Salvo,228642,2446,199,"Inglese,Impara l'inglese,Matteo Salvo,P.A.V.",907.0,0
vQOby7llvjY,Le so tutte... o quasi - Il Collegio 2,Rai,1822021,19563,521,"Il collegio,collegio,aspiranti concorrenti,concorrenti,provini,anteprima,anteprime,prove,scuola,docufiction,reality,reality show,passato,1960,anni 60,60,1961,nuova edizione,nuova stagione,seconda stagione,seconda edizione,programma tv,video,puntata,puntate,puntata di ieri,ultima puntata,settembre 2017,settembre,2017,rai,rai2,rai 2,raidue,rai due",163.0,0
kUXNIkptIIk,Lezione 1a,Unicas - Ingegneria,116495,540,14,"Fisica generale,Ingegneria,Ingegneria industriale,Lezioni",3030.0,1
onzBYbPZwg0,Rivoluzione francese,Alessandra Guglielmetti,37637,347,28,,896.0,1
zPFGCvPF9mY,COMPOSTI CHIMICI - Idrossidi.mp4,Antonio Liperoti,64387,670,16,"liperoti,compostichimici,idrossidi,lezionichimica",699.0,1
FkdGNi94OYw,Il Calcolo Quantistico 2,physicsit,6336,59,5,"meccanica,quantistica",2306.0,1
-dhHrg-KbJ0,e to the pi i for dummies,Mathologer,1672942,36462,978,"Mathologer,Mathematics,Math,Maths,Euler's identity,e to the pi i,e^pi*i=-1,Euler's formula,exponential function,compound interest,Gelfond's constant,e to the pi,2.718,Pi,The Simpsons,Homer Simpson,Homer cubed,e to the i pi,proof",951.0,1
AhPQdOdnM2M,REAZIONI CHIMICHE Classificazione-3.mp4,Antonio Liperoti,22516,136,2,"liperoti,reazionichimiche,lezionichimiche",492.0,1
2nAnT3PASak,British vs American | English Pronunciation Lesson,Anglo-Link,6133813,59134,2075,"British,American,British Pronunciation,American Pronunciation,British vs American,American vs British,British Pronunciation Lesson,American Pronunciation Lesson,English Lesson,English,English speaking lesson,Speaking,Accent,British Accent,American Accent,British vs American Accent",402.0,1
qfsXr4Wirj8,I° Lezione di Chimica Modelli e Orbitali Atomici,Giuliano Messina,59918,239,30,,806.0,1
2nssGKBJbaM,la presa della bastiglia,didatticait,19777,115,1,,475.0,1
sD0NjbwqlYw,Visualizing the Riemann hypothesis and analytic continuation,3Blue1Brown,1597500,35197,417,"analytic continuation,complex analysis,three brown one blue,zeta function,Riemann hypothesis,three,mathematics,Riemann zeta function,math,brown,3 brown 1 blue,3b1b,Riemann,blue,3brown1blue,one",1331.0,0
81pTSn6xsJA,COMPOSTI CHIMICI - Sali - 1 di 4.mp4,Antonio Liperoti,126646,785,27,"liperoti,compostichimici,sali,lezionichimica",557.0,1
PRf6iP-v6vI,"John Peter Sloan, ""English Express"" - Preposizioni",Libri Mondadori,77992,461,17,"English Language (Language In Fiction),Pronunciation (Website Category),john peter sloan,english express,corso inglese,preposizioni inglesi",299.0,0
KPpC3qVE5PQ,La Rivoluzione francese - III parte. Il Terrore e il Termidoro,Marco Colonna,11205,77,8,,410.0,1
Y4WObfOWNys,Bilanciamento Reazione Redox Metodo Semireazioni,ilprofdiscienze,61813,695,13,"Chimica,semireazioni,redox,ossidazione,riduzione,bilanciamento,esercizi,ripetizioni,aiuto,scuola,tutorial",348.0,1
VTveQ1ndH1c,The Key to the Riemann Hypothesis - Numberphile,Numberphile,729180,10270,135,"numberphile,riemann hypothesis,prime,l-functions,modular forms",758.0,1
PltkCwau98w,2016 01 16 Prof Vittorio Elia: chimico-fisica delle soluzioni ultradiluite,LUIMO channel,1385,16,1,,5975.0,1
Gp3AORwr7bU,La Rivoluzione Francese,ProfDellOrto,9606,154,7,"rivoluzione francese,scuola media,scuola secondaria di primo grado,il Settecento,storia della Francia,Robespierre,didattica 2.0,flipped classroom,didattica capovolta,storia moderna,storia",1179.0,1
yZ0IwscaGCM,Perfect English Accent - Il Perfetto Accento Inglese,SuperPerfectEnglish,166127,1283,76,"inglese,accento inglese,pronuncia inglese,impara l'inglese,fonetica inglese,il perfetto inglese,english,english accent,pronunciation,phonetics,learning english,accent,perfect english,perfect accent",635.0,1
JI7hCC4Mv8k,"27   La realtà, talvolta, non è locale",AndreA BolzonellA,7462,88,5,"EINSTEIN,RELATIVITà,QUANTISTICA",1338.0,1
YRgM1wSwtN8,Termodinamica chimica,Agora Scienze Biomediche,40836,374,9,"scienze,biomediche,istruzione,video didattici,lezione,Agora,Lesina,Fraccacreta,medicina,entalpia,entropia,Gibbs,energia di attivazione,enzimi,esotermica,endotermica,esoergonico,endoergonico,spontateo,non spontaneo",1172.0,1
mJz1DUUZ4VE,LA RIVOLUZIONE FRANCESE,Historical EYE,124893,2556,64,"historicaleye,rivoluzione francese,appunti rivoluzione francese,storia contemporanea,riassunti rivoluzione francese,rivoluzione,francese,appunti storia contemporanea,storia,riassunto rivoluzione,riassunto,storia riassunto,la rivoluzione francese,che cos'è la rivoluzione francese ?,lezione rivoluzione francese,lezione,ghigliottina,marsigliese",921.0,1
GItmC9lxeco,Poincaré Conjecture - Numberphile,Numberphile,1357379,14801,385,"numberphile,Poincaré Conjecture (Idea),perelman",532.0,1
K4CoMMxQ_R8,OSSIDO-RIDUZIONI - Bilanciamento con il Metodo del N° di Ossidazione_1.mp4,Antonio Liperoti,171888,1678,35,"ossidoriduzioni,bilanciamento,numero di ossidazione,lezionichimica,liperoti,oxide,reductions,balance,the,chemical,reaction,withthe,numeroxidatiomethod,oxidation,numbers",565.0,1
WIUO8FDaLJA,"Bosone di Higgs: Spiegazione semplice della ""dannata"" particella di Dio! W/Kuiper",Domi Sernio,79326,660,111,"Domi Sernio,Kuiper,Astronomia,Universo,Bosone di Higgs,Campo di Higgs,Particella di Dio,Modello Standard,Particelle,Acceleratori,Cern,Lhc,Atlas,Cms,Infn,Lep,Media Inaf,Spiegazione Bosone di Higgs,2016,News,Higgs,Astronomy,Universe,Boson,Peter Higgs,Quark,Leptoni,Elettroni,Fotoni,Gluoni,Particelle-Messagero,Componenti Elementari Della Luce",481.0,1
0uYOC09peyk,XXII - II La Rivoluzione Francese | C'era una volta l'Uomo (Conosciamoci un po').avi,Adelchi86,56569,229,12,"albert barillè,c'era una volta l'uomo,conosciamoci un po',rivoluzione francese,Luigi XIV,Louis XIV,Lady Oscar,Il était une fois... l'Homme,Marie Antoinette,Robespierre,1789,children education,programma ragazzi istruzione,storia history,napoleon,napoleone bonaparte,campagna di russia",817.0,1
bTn66fbOtOA,Prima lezione di CHIMICA (prof. Roberto Purrello),zammù multimedia - Università di Catania,49868,336,19,"Chimica,Scienze chimiche,Roberto Purrello,Prima lezione di...,Chemistry (Field Of Study),tavola periodica degli elementi,Università di Catania",3375.0,1
QKnPsHAWrpw,Osservare il passato remoto dell'Universo,INFN LNF - Laboratori Nazionali di Frascati,45888,243,18,"Universe (Quotation Subject),Physics (Field Of Study),INFN",3771.0,1
ekr3xXj6Cws,La rivoluzione francese,Ugo Tramontano,18491,173,14,,405.0,1
Oz_9PMI8U0Y,Learn English: The 20-Minute Method,English Jade - Learn English (engVid),1294184,22652,567,"learn English,English,ESL,English grammar,vocabulary,English vocabulary,engVid,speak English,accent,British accent,British English,lessons,IELTS,TOEFL,TOEFL iBT,TOEIC,anglais,inglese,inglés,Englisch,англи́йский,angielski,engleză,anglicky,αγγλικά,İngilizce,إنجليزي,Inggris,Angol,EnglishLessons4u,Ronnie,EnglishTeacherEmma,Emma,TESOL,TESL,TEFL,spoken english,speaking skills,presentation skills,public speaking,native speaker,english tips,tips,speed reading",528.0,0
xBzO_tFkvkc,Derivate in 15 minuti,Redooc - Matematica,50469,518,32,"matematica,analisi,analisi 1,esame di analisi,derivate analisi,derivate matematica,derivate esame matematica,derivate compito,compito sulle derivate,cosa sono le derivate,derivate spiegazione,spiegazione derivate,appunti derivate,derivate cosa sono,funzione",900.0,1
kagWliivBao,Test Medicina 2017: Chimica - Le reazioni chimiche e le ossidoriduzioni,Test Medicina,8222,38,4,"Test medicina 2017,chimica,reazioni chimiche,ossidoriduzioni,preparazione,test medicina",1560.0,1
0Oazb7IWzbA,Why -1/12 is a gold nugget,Numberphile,1798127,24402,575,"numberphile,Gold Nugget,Riemann Zeta Function (Concepts/Theories),Riemann Sum (Namesake)",917.0,1
Sl3sWe53YXk,Le 10 Regole per assegnare il Numero di Ossidazione,Stepwise Chemistry,29496,375,3,"stepwise,chemistry,step,wise,chimica,chem,facile,easy,study,studio,scienza,science,numero di ossidazione,oxidation number,tutorial,tut,how to,come assegnare il numero di ossidazione,bilanciamenti,Oxidation State,balancing,Math",318.0,1
AkSPhZsXXqo,L'ENIGMA DELLA GRAVITÀ,GiovediScienza,77088,428,62,,4718.0,1
SPmKyg0249I,Rivoluzione francese per immagini,Davide Alpi,247,5,1,,577.0,1
Js5TSCCK3bw,"John Peter Sloan, ""English Express"" - Tempi verbali",Libri Mondadori,258882,1636,51,"English Language (Language In Fiction),john peter sloan,english express,corso inglese,verbi inglese",369.0,1
rwFKa-dm4oI,Nomenclatura chimica,Agora Scienze Biomediche,46710,382,16,"scienze,biomediche,istruzione,video didattici,lezione,Agora,Lesina,Fraccacreta,medicina,numero di ossidazione,Lewis,ossidi,idrossidi,ossiacidi,sali,neutri,acidi,basici,doppi,idracidi,perossidi",1328.0,1
YmCZglIgkCE,La rivoluzione francese,Gliassistenti Diulisse,25353,328,22,"Animated Clip,Animated Videos,PowToon for Business,Animated Presentation,Make your own animation,Presentation software,Explainer video,PowToon",172.0,1
O4ndIDcDSGc,Gödel's Incompleteness Theorem - Numberphile,Numberphile,923399,21562,350,"numberphile,Gödel's Incompleteness Theorem,kurt godel,Marcus du Sautoy",833.0,1
hzpCwzaP38U,Il Numero di Ossidazione - parte 1,Marco Maggioni,18264,268,8,"numero,ossidazione,chimica,inorganica,elettronegatività,valenza,n.o.,Oxidation State,Chemistry (Field Of Study),redox",410.0,1
GwkwMYgcttI,Due Numeri sacri,The Planetary System,26391,400,28,"Pi greco,Sezione aurea,Psicogeometria",1635.0,1
LIZ78RwhSPc,American vs. British English - Vowel Sounds - Pronunciation differences,Rachel's English,3604342,69519,1972,"American,English,Pronunciation,learn,ESL,TESOL,spoken,yt:cc=on,British English,American vs. British,British vs. American,pronunciation differences,anglolink,minoo,minooanglolink,United Kingdom (Country),accent,english accent,learn english,american british accent,british english,british vs american,british accents,accents,american accent,british accent lesson",420.0,1
uFczjcxFDpM,L'affermazione di Napoleone,Treccani Scuola,14184,137,8,STORIA,224.0,1
iFuR97YcSLM,Prime Spirals - Numberphile,Numberphile,1094726,17103,144,"ulam,Spiral,prime,prime numbers,numberphile,Ulam Spiral,Prime Number (Field Of Study)",546.0,1
ZMZOk2i1TBY,COMPOSTI CHIMICI - Ossidi -1 di 2,Antonio Liperoti,61806,395,12,"liperoti,composti chimici,ossidi,preparazione",629.0,1
B9KITthfxS0,FISICA onde e vibrazioni,giovannicavalieri videoscuola,45513,242,8,"Physics (Idea),ONDE SONORE,VIBRAZIONI,FISICA,CAVALIERI GIOVANNI,LIM,DIDATTICA MULTIMEDIALE,IPSIA PRIMO LEVI DI PARMA",1140.0,1
0HzxqWBSudQ,Storia: La rivoluzione francese - Il direttorio,Lambe Canale,1954,25,2,"iMovie,lamberto giannini,filosofia post socrate,direttorio,rivoluzione,livorno,italia,francia,enriques liceo,scuola,ripetizione,lezione",449.0,1
Ldi2ovn8E64,REAZIONI CHIMICHE SPETTACOLARI | Amazing Chemical Reactions,different,19286,244,9,"chimica,reazioni chimiche",140.0,1
7DGH7IqGytM,NOMENCLATURA: da formula a nome,lachimica,15386,199,6,"iupac,stock,nome,struttura,Nome",2409.0,1
FCSaXPYJ1zk,WI2010 - La solitudine dei numeri primi - prof. Piergiorgio Odifreddi,Dipartimento di Informatica - Università di Torino,689616,5377,364,"diunito,unito,informatica,università degli studi di torino",3156.0,1
JGDoLc6ndWo,Fix these basic English pronunciation mistakes!,Learn English with Alex [engVid],546458,10130,494,"English grammar,English vocabulary,vocabulary,Learn English,engvid,IELTS,TOEFL,EnglishTeacherAdam,EnglishLessons4U,speak English,English classes,English As A Second Or Foreign Language,English,esl,lessons,brain training,phrasal verbs,TOEIC,anglais,inglese,inglés,Englisch,англи́йский,ins,angielski,engleză,anglicky,αγγλικά,İngilizce,إنجليزي,Inggris,Angol,native speaker,accent,improve accent,remove accent,american accent,pronunciation,tenses,past perfect,silent letters",528.0,1
WYijIV5JrKg,The Opposite of Infinity - Numberphile,Numberphile,2657440,37853,695,"numberphile,Infinity (Quotation Subject),infinitesimal,Calculus (Field Of Study)",905.0,1
t1Kcbba04Xs,"Teoria #10 - LAVORO e POTENZA, ENERGIA CINETICA, EQUINI",Step by Step,7312,256,5,"fisica,lezioni di fisica,fisica per i licei,liceo,liceo scientifico,liceo classico,liceo linguistico,università,istruzione,lezioni,studio,studiare,studiare fisica,imparare la fisica,esercizi di fisica,teoria di fisica,spiegazione,spiegazione di fisica,fisica e matematica,teoria fisica,insegnamento,lavoro,potenza,energia,energia cinetica,prodotto scalare,teorema dell'energia cinetica,dinamica,leggi di newton",719.0,1
azHtcHDDeXQ,Model Trains Running With Automatic Control,daspilker,2789551,7025,1007,"modellbahn,train,märklin,h0,railroad,model,marklin,wireless,feedback",542.0,0
TqRUNHhxdVg,Elementary Level - Learn English through Oxford English video,Learn English with English7Levels,514708,4682,207,"learn english,learn english with subtitles,learn english vocabulary,english listening,advanced english,Oxford english learning,intermediate english,english for beginner,english conversation,real english conversation,natural english conversation,english is fun,the best way to learn english,study english,english video,Headway,Elementary Level",2165.0,1
-XZjgAh9BjM,How I Scored 100th Percentile on the MCAT - How to Study,Med School Insiders,212693,4635,90,"How to MCAT,Study for MCAT,How to Study for the MCAT,MCAT study tips,MCAT prep,MCAT score,ace the mcat,mcat tips and tricks,mcat tips,med school test,mcat help,mcat strategies,study tips,mcat 2016,mcat review,my mcat results,improve mcat score,new mcat,mcat resources,study schedule,standardized test,mcat beast,mcat 100th percentile,perfect mcat score",514.0,0
7lhVUedc1a4,Stop Trying to Motivate Your Employees | Kerry Goyette | TEDxCosmoPark,TEDx Talks,671435,3947,432,"TEDxTalks,English,United States,Business,Emotions,Motivation,Personal education,Personal growth",1017.0,0
MysB4SfoWJw,The Best Of Leo Rojas | Leo Rojas Greatest Hits Full Album 2018,Música Mexicanos,17956829,115205,9280,"Leo Rojas,The Best Of Leo Rojas,Leo Rojas Greatest Hits Full Album 2017,Leo Rojas playlist,Leo Rojas collection,Leo Rojas album,Leo Rojas Der einsame Hirte,Leo Rojas El Condor Pasa,Leo Rojas Celeste,Leo Rojas super mix,Leo Rojas Son of Ecuador",4991.0,0
xQHUHMeyT-4,I 10 FISICI che dovresti conoscere!,Step by Step,432,23,0,"le 10 cose che,le 10 persone che,sbs,SBS,vlog,VLOG,unimib,UNIMIB,università,liceo,liceo scientifico,liceo classico,liceo linguistico,laurea,dottorato,diploma,fisici italiani,10 fisici famosi,10 fisici italiani,persone famose,fisici,fisica,matematica,NOBEL,premio NOBEL,premio Nobel,CERN,italiani che hanno vinto il NOBEL",781.0,0
haqgNwPVrso,How to Make an Electric Train at Home,Navin Khambhala # crazyNK,3603981,7651,1343,"creative ideas,creativity,Navin Khambhala,crazyNK,crazy nk,Do it yourself,bottle craft,how to make best out of waste,how to make best from waste,how to make a steam train,How to Build the Simplest Electric Train,How to make LEGO train tracks,Physics working models for science exhibition,How to produce electricity,how to generate electricity,how to make a electric magnet train,school project ideas",326.0,0
5FUo-83-U3Q,Listen English everyday to Improve English listening skills - Listening English Practice,Learn English by Cartoon,5117336,67297,3241,"listen english everyday,learn English speaking,improve,listening,skill,english,everyday,study english,learning english,english speaking,learn english through story,english for you,listen english story,practice listening english,listening skills,english change life,Listening English Practice",2994.0,1
1uKtNlPLPZw,"Calculating the pH of Acids, Acids & Bases Tutorial",sciencepost,365786,2847,196,"acis,acid,acids,base,bases,basic,acidic,acids and bases,acids & bases,acidic solutions,how to calculate pH,calculate,chemistry,'what is an acid,what is a base,what is pH,pH,what is acidic,HCl,H2SO4,hydrochloric acid,how do you calculate ph,calculate pH,ph of acid,[H+],hydronium,ion,solution chemistry,How to calculate the pH,How to calculate OH,How to calculate h ion,Acid--base Reaction,What is the pH",594.0,1
0C5UQbWzwg8,The (uncomfortable) truth of HR and leadership development | Patrick Vermeren | TEDxKMA,TEDx Talks,229286,1467,347,"TEDxTalks,English,Netherlands,Social Science,Development,Leadership,Pseudoscience,Psychology,Science",1168.0,0
MNnJE8ZFo8Y,"Teoria #14 bis - TEOREMA dell'IMPULSO, CENTRO DI MASSA, SUPER-WORKOUT",Step by Step,4026,98,1,"fisica,lezioni di fisica,fisica per i licei,liceo,liceo scientifico,liceo classico,liceo linguistico,università,istruzione,lezioni,studio,studiare,studiare fisica,imparare la fisica,esercizi di fisica,teoria di fisica,spiegazione,spiegazione di fisica,fisica e matematica,teoria fisica,insegnamento,urti,quantità di moto,impulso,teorema dell'impulso,centro di massa,baricentro,urti elastici,urti anelastici,posizione del centro di massa",636.0,1
y_1D9Tq8fI4,The Elder Scrolls VI Official Trailer TEASE (2019) SKYRIM 2 E3 2018 Game HD,ONE Media,131848,1207,410,"Cinema,Trailer,Official,Movie,Film,The Elder Scrolls VI,The Elder Scrolls VI trailer,SKYRIM 2,E3 2018",49.0,0
wuzUbVsVR2s,CYBERPUNK 2077 Official Trailer (2019) E3 2018 Game HD,Rapid Trailer,80639,962,33,"Cyberpunk 2077,Trailer,Cyberpunk 2077 Trailer,Game,2018,Gameplay,E3 2018,Playstation 4,PS4,Xbox One,Official,Cyberpunk (Game),Trailers 2018",118.0,0
ndGiKVDgbHI,Skull & Bones - Official Trailer | Ubisoft E3 2018,GameSpot,144763,2068,64,"Skull and Bones,Skull Bones,Skull & Bones e3,skull and bones trailer,Skull & Bones trailer,ubisoft,ubisoft e3,ubisoft press conference,e3 press conference,press conference,e3,e3 2018 trailer,e3 trailer,game,games,video game,gaming,juego,Skull & Bones,E3 2018",157.0,0
Q0CbN8sfihY,Star Wars: The Last Jedi Trailer (Official),Star Wars,52296228,761428,37801,"star wars,the last jedi,trailer,official trailer,rey,kylo ren,luke skywalker,movies,film,star wars VIII,star wars the last jedi,rian johnson,daisy ridley,john boyega,adam driver,carrie fisher,mark hamill,episode 8,episode viii",155.0,0
WR7cc5t7tv8,A Quiet Place (2018) - Official Trailer - Paramount Pictures,Paramount Pictures,20530959,71023,2467,,116.0,0
m8e-FF8MsqU,Matrix Trailer HD (1999),Face Off,2722905,6503,404,MatrixHD,151.0,0
kYzz0FSgpSU,The Matrix Reloaded (2003) Official Trailer #1 - Keanu Reeves Movie HD,Movieclips Classic Trailers,849834,2520,91,"movieclips,movie clips,movieclipstrailers,new trailers,trailers HD,hd,trailers,movieclipsDOTcom,trailer,2013,official,HD,zefr,classic trailers,oldhollywoodtrailers,jslewis,Matrix,Reloaded,The Matrix Reloaded movie,The Matrix Reloaded trailer,matrix,sequel,Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss,trinity,zion,sci-fi,action",152.0,0
fn5WNxy-Wcw,KINGDOM HEARTS III – E3 2018 Pirates of the Caribbean Trailer,KINGDOM HEARTS,3136089,61485,903,"Kingdom Hearts,KH3,Kingdom Hearts 3,Pirates of the Caribbean,Pirates,Nomura Tetsuya,Jack Sparrow,JRPG,Sora,Square E3,E3 2018,Sony,SIEA Conference",199.0,0
A2WnsyLv5Bo,"Nioh 2 Trailer, E3 2018",Kotaku,252991,1941,88,"Kotaku,video game,nioh 2",67.0,0
Qaj32KnlMyY,Babylon's Fall E3 2018 Trailer,Kotaku,85100,467,51,"Kotaku,video game,Babylon's Fall,Platinum Games,Platinum,Bayonetta",114.0,0
